material,number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,critical_temp
Ni2Hf1Al1,3.0,88.0549795333333,80.71458465,65.6281189128293,63.8211733289761,0.832135389615106,0.902941794381137,151.5084614,37.87711535,65.2445667391445,57.9161834711491,629.533333333333,656.2,625.240359756877,651.304691491501,1.0916129536193,0.990017882078356,161.0,224.3,75.42914261448,80.0031249389672,158.333333333333,156.0,154.067323125381,152.784560688765,1.07123752855949,1.03409497535111,90.0,45.0,37.3303570242176,32.5806691152898,8306.0,8456.5,6840.80707620379,7307.61332594404,0.9434870860126,0.906473935549111,10610.0,3779.0,4352.38080441805,3778.27536714835,53.0,68.125,19.5665053365783,30.3657431808639,0.640148456653243,0.475248905762586,112.0,56.375,46.1645607221239,47.7982413379405,17.8,17.65,16.7423905437272,16.8556386755531,1.03997647694758,1.00409736293337,14.8,5.925,6.05695192870694,5.25190441649503,116.333333333333,110.0,78.9367115829767,81.7936560153626,0.796025567236005,0.854392500007251,212.0,53.0,88.3830049022749,77.3239936888932,3.0,2.75,2.88449914061482,2.63214802590498,1.06085694715802,1.09005965871078,2.0,0.25,0.816496580927726,0.82915619758885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74
Al2Pt1,2.0,111.0327693,83.0156924,72.5511300824626,52.1737065858333,0.369908149520191,0.522671427080761,168.1024614,47.0403076,84.0512307,79.2442602600599,722.65,674.166666666667,707.861088067426,661.313619647991,0.672752725500798,0.683094187736983,290.9,95.4333333333333,145.45,137.131575098111,147.5,137.666666666667,144.519894824208,135.076280621293,0.673011667009257,0.682908104700472,59.0,19.6666666666667,29.5,27.8128667266709,12075.0,8950.0,7610.19053637949,5387.47095266268,0.350264776355285,0.501947459965969,18750.0,5350.0,9375.0,8838.83476483184,125.4,98.2666666666667,95.3897269101867,73.7030220784983,0.464405860636073,0.609594369369286,162.8,39.6,81.4,76.74465598478,15.35,13.8,14.6287388383278,13.1805191672029,0.646534527401427,0.692575296230427,9.3,0.466666666666667,4.65,4.38406204335659,153.0,180.333333333333,129.170430052702,157.687774698477,0.541712987266725,0.388734181284813,164.0,133.0,82.0,77.3103414097292,4.5,4.0,4.24264068711928,3.77976314968462,0.636514168294813,0.693147180559945,3.0,0.0,1.5,1.4142135623731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515
Ga7Pt3,2.0,132.4035,107.3313,116.626933990395,94.9357402971719,0.576477735881316,0.689041696315941,125.361,9.7191,62.6805,57.4476271695359,723.4,665.52,708.780269194904,653.564364790567,0.673006061619328,0.669334024511209,289.4,144.66,144.7,132.619740612022,156.5,148.3,155.151538825756,147.186919431333,0.684543231672195,0.652292641260758,41.0,42.1,20.5,18.7885603493189,13677.0,10567.8,11253.4794619264,8694.22015359708,0.521588014347593,0.66922641955184,15546.0,2302.2,7773.0,7124.07217537835,118.6,83.32,79.2888390632628,54.0351882541438,0.382877535620628,0.568191184219893,176.4,40.76,88.2,80.836635259021,12.795,9.913,10.573551910309,8.19402461447229,0.524932416629556,0.670818709647293,14.41,2.087,7.205,6.60349157643137,50.0,41.6,45.3762052181537,37.9363988907865,0.60215168259268,0.692858228911286,42.0,1.0,21.0,19.2468179188145,4.5,3.9,4.24264068711928,3.69343324003475,0.636514168294813,0.690185676018804,3.0,0.3,1.5,1.37477270848675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9
Ti1Rh1Si1,3.0,59.6193333333333,59.6193333333333,51.7192619657926,51.7192619657926,0.96152610528872,0.96152610528872,74.82,24.94,31.6553955809889,31.6553955809889,721.1,721.1,719.198993849338,719.198993849338,1.09597658059529,1.09597658059529,128.2,42.7333333333333,52.3496577511894,52.3496577511894,153.333333333333,153.333333333333,150.070011761715,150.070011761715,1.07843848661249,1.07843848661249,65.0,21.6666666666667,29.9592315581618,29.9592315581618,6429.0,6429.0,5075.40780855826,5075.40780855826,0.877605344349331,0.877605344349331,10120.0,3373.33333333333,4349.26530194085,4349.26530194085,85.1333333333333,85.1333333333333,51.5150164524228,51.5150164524228,0.817702144788816,0.817702144788816,126.0,42.0,54.6418846266814,54.6418846266814,30.2,30.2,27.3108375618203,27.3108375618203,0.995140523310821,0.995140523310821,31.5,10.5,14.1950695665784,14.1950695665784,107.333333333333,107.333333333333,79.104598934652,79.104598934652,0.89506855733708,0.89506855733708,128.0,42.6666666666667,60.3397786612521,60.3397786612521,4.66666666666667,4.66666666666667,4.57885697021333,4.57885697021333,1.07899220787758,1.07899220787758,2.0,0.666666666666667,0.942809041582063,0.942809041582063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
Ge2La1,2.0,105.767735,94.7218233333333,100.442542212451,90.15375332681542,0.643230390673738,0.6928971284828721,66.27547,2.11817666666666,33.137735,31.2425561755504,650.55,687.033333333333,641.276851289675,678.632893479968,0.67892691792885,0.575686325863178,218.9,326.3,109.45,103.190449601157,160.0,148.333333333333,156.12494995996,144.972249941225,0.669026836160278,0.6854896902887301,70.0,18.3333333333333,35.0,32.9983164553722,5734.5,5597.333333333331,5719.716601371091,5584.29684534348,0.690570314189968,0.656796629736907,823.0,1500.0,411.5,387.9659206110189,85.0,96.8333333333333,77.231793971136,89.576295438927,0.603201717214406,0.4565133590279629,71.0,63.83333333333329,35.5,33.4697209761633,19.05,23.3,14.1541513345025,18.5380875898397,0.448442872536772,0.302835614841844,25.5,19.1,12.75,12.0208152801713,36.5,44.33333333333329,27.928480087537896,36.0369989982913,0.468472929089131,0.320098370471036,47.0,35.6666666666667,23.5,22.156012477178496,3.5,3.66666666666667,3.46410161513775,3.63424118566428,0.682908104700472,0.585952618303551,1.0,1.6666666666666703,0.5,0.471404520791032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9766666666666668
Ba1Ti2Bi2O1,4.0,102.54345,111.1702,68.4700032778452,77.6885817770972,1.08714306183744,0.986376632661531,192.981,66.9935666666667,75.8585961689742,78.411223758082,794.075,756.166666666667,743.199347979126,721.497419366054,1.31673677736386,1.32457360428857,810.6,150.55,308.742079857929,258.053028572725,155.0,156.5,132.221663249201,140.500065978551,1.25962729348184,1.23525528658137,205.0,50.6666666666667,73.5493031918046,60.8406388307464,4449.60725,5347.5715,685.711510250956,1461.4995809244,0.997738886909769,0.900911206899432,9778.571,3259.76183333333,3503.0533940061,3480.03530528948,64.9375,60.2583333333333,36.9161259163877,34.0798441608943,0.98235659386532,0.994638847834666,133.4,28.325,55.5732329341204,51.818195136672,9.4555,11.237,4.36192070670116,6.47634329740009,1.0655410063255,0.963700057267071,18.478,6.19633333333333,6.61292981589855,6.36956657342816,12.006645,13.00443,3.02924944770666,4.95612368651416,1.02814724601782,0.989017341885526,21.97342,7.32890333333333,8.59305838849446,8.2189771134349,3.25,3.66666666666667,2.99069756244244,3.41995189335339,1.30610660908539,1.16222554492109,3.0,1.33333333333333,1.29903810567666,1.24721912892465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.6
Ce2Rh1In8,3.0,119.279833333333,118.334681818182,118.298371232823,117.87142491569,1.09026782501713,0.777253732927181,37.2105,74.1489545454545,15.5152891278965,10.8118104746462,605.866666666667,569.427272727273,600.776668376594,567.669687107,1.08997721134181,0.793083129995201,179.4,340.409090909091,80.6825191035139,47.945671733917,171.333333333333,162.818181818182,170.91524817659698,162.431960477053,1.09618666892105,0.803271502005919,29.0,97.7272727272727,11.897712198383198,11.5192974992416,8816.33333333333,7664.36363636364,8475.18736457189,7549.70650934266,1.05778115560485,0.82830124487762,5761.0,4184.54545454545,2581.86758417666,1531.77177701494,64.3666666666667,41.5818181818182,55.837830146963,37.6444294708385,0.961341504562838,1.01539289123446,80.8,12.7454545454545,34.2181563241245,23.4398579805587,10.1533333333333,5.34363636363636,7.30040030331282,4.25948311713496,0.7898148327558271,1.04205949159432,18.44,1.37090909090909,8.21577885670143,5.24241317217258,81.0,75.2727272727273,51.3372497527293,60.1222496454489,0.8044889314438851,0.590366166902598,139.0,57.6363636363636,56.7509177605672,35.9395727932593,4.33333333333333,3.45454545454545,4.16016764610381,3.3666948285968794,1.05790542470367,0.909707710327499,3.0,1.63636363636364,1.24721912892465,0.890723542830247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333
In1La3,2.0,126.861735,132.8836025,126.288749516574,132.446963375202,0.688633972721272,0.521814398531703,24.08747,75.4746025,12.043735,10.4301804664478,549.55,545.325,549.485031643265,545.276398372578,0.693028961878169,0.568629330705301,16.9,266.325,8.44999999999999,7.3179146619785,175.5,185.25,174.413302244984,184.419613755619,0.686961576597323,0.514653165428929,39.0,107.25,19.5,16.8874953737966,6728.0,6437.0,6702.78002026025,6418.35539718076,0.68940101530334,0.596604231745362,1164.0,2782.0,582.0,504.026785002543,39.95,44.725,38.7917517005871,43.8199921175148,0.66429647305164,0.455770972656769,19.1,29.525,9.55,8.27054260614139,4.78,5.54,4.53188702418761,5.34330312188836,0.641699301609496,0.417666525057149,3.04,3.91,1.52,1.31635861375235,47.5,30.25,32.649655434629,20.6020756393665,0.399189313467186,0.628601434235378,69.0,10.75,34.5,29.8778764305631,3.0,3.0,3.0,3.0,0.693147180559945,0.562335144618808,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61
Ca3Co4Sn13,3.0,72.5737316666667,94.959839,65.4512247244529,87.6848678299209,0.995968447111374,0.602344914202749,78.632,71.1498,33.5191093399572,32.833395335781,685.233333333333,700.36,681.445064144481,698.406332717053,1.09318244965234,0.868358510469897,168.7,371.92,70.7602681987255,50.5326864514445,163.666666666667,153.75,162.307195392873,152.907285501868,1.09008829341997,0.935533425088454,49.0,65.15,21.6384431561566,17.128558024539,5920.0,6764.0,4654.5713706452,6025.23584453878,0.924441989978987,0.715249846044909,7350.0,4519.0,3157.4990102928,2276.87153787824,59.29,84.3405,30.1667936111111,59.5408384261143,0.751827751010123,0.470591619467219,104.93,70.1395,43.0408511378047,37.8612017076849,10.58,9.071,9.89365985236179,8.52973246074661,1.02988987091854,0.990231376267319,9.2,3.269,4.02336509239053,3.60481608407419,122.333333333333,93.55,110.247377144973,85.5269768408784,0.995566487270888,1.05047537394303,133.0,23.55,56.5469323266573,46.5429640225029,3.33333333333333,3.7,3.1748021039364,3.60500185044332,1.05492016798614,0.782759015671209,2.0,2.3,0.942809041582063,0.714142842854285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75
Si3Y1,2.0,58.495675,43.2905875,49.9696432864494,37.4622799162247,0.551154560572261,0.692786685152294,60.82035,1.1623375,30.410175,26.3359840835304,700.7,743.35,695.48860522657,739.360564074176,0.685719015001229,0.509912300908547,170.6,435.65,85.3,73.8719669428126,161.5,136.25,153.401434152357,130.489689979368,0.643428971593753,0.668294529720208,101.0,30.25,50.5,43.7342828911141,3401.0,2865.5,3227.96530340708,2742.47318253771,0.642710001170487,0.668819060581536,2142.0,629.5,1071.0,927.513207453134,83.1,109.1,64.8198272135926,93.579691475001,0.482025680426242,0.25689861564859,104.0,93.55,52.0,45.0333209967908,30.8,40.5,23.922374464087,34.6540502408761,0.478987412880564,0.254595928160448,38.8,34.8,19.4,16.8008928334181,83.5,116.75,50.4975246918104,87.0323428604077,0.329012249761701,0.15633773926864,133.0,108.25,66.5,57.5906893516652,3.5,3.75,3.46410161513775,3.7224194364084,0.682908104700472,0.500402423538188,1.0,2.25,0.5,0.433012701892219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63
Mo3Al2C1,3.0,44.9840795333333,58.9756295333333,31.446700903142,44.4626568238551,0.779614566248161,0.569490839537809,83.9493,45.9782166666667,36.5599038352561,37.3195196731744,782.566666666667,715.75,754.281235860856,698.514817127722,1.0609681372078,1.05352654178857,508.5,161.45,218.80250354042,172.302502883736,125.0,145.5,114.525835909523,136.254212087242,1.01601998624605,0.828990037904278,123.0,83.8333333333333,50.4579032461715,47.6366455578056,5080.0,6416.66666666667,3973.33429675317,5114.49256854848,0.855225194731742,0.619648947032458,8020.0,4763.33333333333,3681.34033562053,3866.11634014751,90.9333333333333,77.2666666666667,79.4693968677969,70.1305790113158,0.968071991871729,1.03541707454303,111.4,22.0333333333333,47.1384721385362,37.3341071348379,50.5666666666667,39.0666666666667,34.3261576315115,28.7173300419,0.783051052572904,0.935303055026447,94.3,14.4333333333333,39.8519203496589,31.5825725502038,171.333333333333,171.166666666667,165.985531230332,165.787338726609,1.06571662791753,0.995340481431643,96.0,55.0,45.0209827623619,45.1383675183565,4.33333333333333,4.66666666666667,4.16016764610381,4.45101825354241,1.05790542470367,0.892117870818816,3.0,2.33333333333333,1.24721912892465,1.37436854187255,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Sb1V3,2.0,86.35075,68.646125,78.7568221806848,63.3402767369812,0.606540639863431,0.68673394921707,70.8185,7.766125,35.40925,30.6653100289541,741.7,695.9,736.021962987519,691.728182263948,0.685501542016998,0.610321515237667,183.2,279.25,91.6,79.3279269866545,152.0,161.5,150.807824730682,160.586855093892,0.685314207276458,0.508449747395453,38.0,95.0,19.0,16.4544826719043,6403.5,6256.75,6396.7702788204,6251.74106978149,0.692096420518781,0.580848046668325,587.0,2908.25,293.5,254.178456010733,78.4,65.25,73.8570917380315,62.0318827664568,0.635774861283468,0.673474967278341,52.6,12.9,26.3,22.7764681195307,21.25,22.025,21.193395197561,21.9820247134878,0.690484609011484,0.531438613206091,3.1,12.175,1.55,1.34233937586588,27.5,29.25,27.2763633939717,29.0786393287775,0.685025998552649,0.507429962219949,7.0,17.25,3.5,3.03108891324554,5.0,5.0,5.0,5.0,0.693147180559945,0.562335144618808,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65
Ca3Rh4Ge13,3.0,71.8711666666667,73.8023,66.9093623045457,71.2277215549838,1.03232772743347,0.846190423484083,62.8275,41.1978,25.6548313849241,18.4632553565183,689.633333333333,726.31,685.622151650652,723.596594690065,1.09292017216,0.839245641682876,170.6,405.59,72.7786751428985,59.6547391243982,164.0,144.95,161.28201795951,142.485604279496,1.08257801350615,0.988771073434122,69.0,52.15,28.8790581563873,27.8737780001205,6441.0,6182.45,4683.30568098172,5243.06604048539,0.840767703248421,0.814496607957552,10900.0,3227.45,4519.58279785498,3399.33829553635,78.5233333333333,101.1455,37.2907341132895,70.79770548882,0.764759611397516,0.560667626187654,116.63,77.7445,52.9242391432214,41.0254173013511,20.68,26.291,18.0626544983452,24.1873481235444,0.982954014715942,0.633697857242762,23.26,19.389,9.52320674282915,8.43842751939009,136.666666666667,99.0,121.644039911468,86.331853265863,0.999280473948666,1.09056684913676,140.0,9.0,57.9271573232759,55.1271258093509,4.0,4.1,3.63424118566428,3.90952274192125,1.01140426470735,0.839786050801409,4.0,2.3,1.63299316185545,1.17898261225516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1
As2Pd5,2.0,90.6708,97.4204571428571,89.2925342455908,96.2666293194604,0.677985159386777,0.526565685779101,31.4984,54.6081142857143,15.7492,14.2295266644354,874.85,844.271428571429,871.935605420492,841.919863767544,0.689817724886659,0.627026491835603,142.7,303.585714285714,71.35,64.4652888722897,141.5,153.285714285714,138.802017276407,151.020097575723,0.674141222947224,0.517234941588364,55.0,88.1428571428572,27.5,24.8464673298944,8875.0,10224.1428571429,8297.93474305505,9727.21178629808,0.628849273220128,0.439738455177176,6296.0,6951.57142857143,3148.0,2844.24287834573,67.35,62.1428571428571,66.2449998113065,61.2638428719682,0.676785508485234,0.656526704442821,24.3,16.7142857142857,12.15,10.9776210202988,22.2,19.8428571428571,21.5079055233186,19.2977192941959,0.662135787910849,0.672541843324207,11.0,4.01428571428572,5.5,4.96929346597888,60.5,65.0,59.5818764390649,64.231400753895,0.678010202279876,0.526629652220002,21.0,36.4285714285714,10.5,9.48683298050514,4.5,4.28571428571429,4.47213595499958,4.26332623306768,0.686961576597323,0.636514168294813,1.0,1.42857142857143,0.5,0.451753951452626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
